,Numero,Direccion,EntidadFederativaId,MunicipioId,Nombre,Apoyo 2
27432,PL/8083/EXP/ES/2015,Km 74 8 Carretera Federal México-Puebla S/N,Puebla,San Martín Texmelucan,SERVICIO LAS ARBOLEDAS S.A DE C.V,8083
27435,PL/8084/EXP/ES/2015,Avenida Ruiz Cortines 2001,Nuevo León,Guadalupe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8084
27437,PL/8085/EXP/ES/2015,Boulevard Plan de Guadalupe No. 200,Coahuila de Zaragoza,Ramos Arizpe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8085
27439,PL/8086/EXP/ES/2015,Calzada La Huerta No. 425 Y 427,México,Zinacantepec,COMBUSTIBLES ZINA SA DE CV,8086
27442,PL/8087/EXP/ES/2015,Calle 7 No. 512 Y 514,Yucatán,Mérida,ESTACION DE SERVICIO VISTA ALEGRE SA DE CV,8087
27445,PL/8088/EXP/ES/2015,Carretera Monterrey - Reynosa Km 13,Nuevo León,Juárez,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8088
27447,PL/8089/EXP/ES/2015,Avenida Salvador Nava No. 405,San Luis Potosí,San Luis Potosí,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8089
27449,PL/809/EXP/ES/2015,Carretera 57 No. 2100,Coahuila de Zaragoza,Piedras Negras,"ESTACION DE SERVICIO DEL NORTE, SA DE CV",809
27452,PL/8090/EXP/ES/2015,"Calle 9 ""A"" No. 304",Yucatán,Mérida,SERVICIO MERIDA NORTE SA DE CV,8090
27455,PL/8091/EXP/ES/2015,Calzada Unión No. 230 A,Nuevo León,San Nicolás de los Garza,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8091
27457,PL/8092/EXP/ES/2015,Vicente Guerrero N. 900,Tamaulipas,El Mante,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8092
27459,PL/8093/EXP/ES/2015,Carretera Huinala - Dulces Nombres No. 300,Nuevo León,Apodaca,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8093
27461,PL/8094/EXP/ES/2015,Boulevard Carretera Nacional Con Entrada a La Estanzuela No. 7877,Nuevo León,Monterrey,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8094
27463,PL/8095/EXP/ES/2015,Boulevard Miguel Ramos Arizpe No. 157,Coahuila de Zaragoza,Ramos Arizpe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8095
27465,PL/8096/EXP/ES/2015,Carretera Silao-Romita Km 9,Guanajuato,Silao de la Victoria,"PARADOR SAN GILBERTO, S.A. DE C.V.",8096
27468,PL/8097/EXP/ES/2015,Carretera Federal 45 Km 155.7,Guanajuato,Silao de la Victoria,SERVIEXPRESS AEROPUERTO S.A. DE C.V.,8097
27471,PL/8098/EXP/ES/2015,Carretera Iguala-Huitzuco Km 18.5,Guerrero,Tepecoacuilco de Trujano,ESTACION DE SERVICIO TRUJANO SA DE CV,8098
27473,PL/8099/EXP/ES/2015,Avenida Eje Tres S/N,México,Tultitlán,Servicio Eje Tres SA de CV,8099
27475,PL/810/EXP/ES/2015,Boulevard República No. 200,Coahuila de Zaragoza,Piedras Negras,"SUPER GAS PIEDRAS, SA DE CV",810
27477,PL/811/EXP/ES/2015,Carretera 57 Km 8,Coahuila de Zaragoza,Morelos,"SUPER GAS PIEDRAS, SA DE CV",811
27480,PL/812/EXP/ES/2015,Boulevard Gustavo Díaz Ordaz No. 2000,Coahuila de Zaragoza,Ramos Arizpe,"ESTACION RAMOS, S.A. DE C.V.",812
27482,PL/813/EXP/ES/2015,Carretera 57 No. 1000,Coahuila de Zaragoza,Nava,GASOLINERA EL ENCINO S.A. DE C.V,813
27485,PL/8132/EXP/ES/2015,Avenida Presidente José López Portillo Poniente No. 19526,Baja California,Tijuana,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",8132
27488,PL/8133/EXP/ES/2015,Boulevard Francisco Primo de Verdad No. 1700,Durango,Durango,"Servicio Casal de Durango, S.A. de C.V.",8133
27491,PL/8134/EXP/ES/2015,Anillo Periférico Sur No. 2100 Fraccionamiento Paseos del Sol Zapopan,Jalisco,Zapopan,GRUPO PROLGAS SA DE CV,8134
27493,PL/8135/EXP/ES/2015,Avenida Central No. 368-F,Ciudad de México,Álvaro Obregón,"Estación de Carga Periférico Sur LM, S.A. de C.V.",8135
27495,PL/8136/EXP/ES/2015,Avenida de Las Granjas No. 751,Ciudad de México,Azcapotzalco,"SUPER SERVICIO GRANJAS, S.A. ",8136
27498,PL/8137/EXP/ES/2015,Romulo O´ Farril 298,Ciudad de México,Álvaro Obregón,PAVIRO SA DE CV,8137
27501,PL/8138/EXP/ES/2015,Avenida Circunvalación S/N,Michoacán de Ocampo,Jiquilpan,SUPER SERVICIO JIQUILPAN SA DE CV,8138
27504,PL/8139/EXP/ES/2015,Prolongación 5 de Mayo No. 3169,Ciudad de México,Álvaro Obregón,"Estación de Carga Periférico Sur LM, S.A. de C.V.",8139
27507,PL/814/EXP/ES/2015,Km 23.5 Carretera Puerto de Flores S/N,Coahuila de Zaragoza,Arteaga,servicios energeticos plaza industrial sa de cv ,814
27510,PL/8140/EXP/ES/2015,James Watt S/N Ex. Rancho La Joya,México,Cuautitlán Izcalli,"LAS MEJORES ESTACIONES, S.A DE C.V",8140
27513,PL/8141/EXP/ES/2015,Calle Mariano Escobedo Oriente No. 516 Centro Montemorelos,Nuevo León,Montemorelos,GASOLINERA BALLESTEROS IBARRA SA DE CV ES06227,8141
27515,PL/8142/EXP/ES/2015,Carretera Panorámica 19+500,Guanajuato,Guanajuato,SERVICIO PANORAMICA SA DE CV,8142
27518,PL/8143/EXP/ES/2015,Carretera Libre Tijuna-Ensenada Km 35 Al 35.200 Carretera Rosarito-Ensenada Playas del Rosarito,Baja California,Playas de Rosarito,MINIMERCADOS MEXICANOS S DE RL DE CV,8143
27521,PL/8144/EXP/ES/2015,Avenida Carlos Hank González No. 141,México,Ecatepec de Morelos,"SERVICIO BEGONIA, S.A. DE C.V.",8144
27523,PL/8145/EXP/ES/2015,Carretera Federal Esquina Rayón S/N Santa Amalia Comalcalco,Tabasco,Comalcalco,CONSORCIO SARI S.A. DE C.V.,8145
27526,PL/8146/EXP/ES/2015,Carretera San Luis de La Paz-Pozos 101,Guanajuato,San Luis de la Paz,J JESUS VAZQUEZ,8146
27529,PL/8147/EXP/ES/2015,Avenida Rio Consulado No. 2011,Ciudad de México,Venustiano Carranza,"GPDC Estaciones de Servicio, S. A. DE C. V.",8147
27531,PL/8148/EXP/ES/2015,Autopista Zapotlanejo Km 19.3 No. 1040,Jalisco,Tonalá,AUTOSERVICIO GASHR SA DE CV,8148
27534,PL/815/EXP/ES/2015,Boulevard El Escorial No. 620 Fraccionamiento El Escorial,Coahuila de Zaragoza,Ramos Arizpe,"ANAHUAC SERVICIOS GASOLINEROS, S.A. DE C.V.",815
27536,PL/8150/EXP/ES/2015,Avenida Canal de Santa Clara No. 12,Querétaro,San Juan del Río,"GASOLINERA GOMARTI, S.A. DE C.V.",8150
27539,PL/8151/EXP/ES/2015,Boulevard Puerto Aereo No. 134,Ciudad de México,Venustiano Carranza,INMOBILIARIA LOS REYES FIASA  S  A   DE   C  V,8151
27542,PL/8152/EXP/ES/2015,Prolongación de La 11 Sur No. 12928,Puebla,Puebla,"AUTOSERVICIO CASTILLOTLA, S.A. DE C.V.",8152
27545,PL/8153/EXP/ES/2015,Calzada Aeropuerto 5003 Poniente,Sinaloa,Culiacán,SERVICIOS GUVERID SA DE CV,8153
27547,PL/8154/EXP/ES/2015,Boulevard Benito Juárez S/N Esquina Avenida Reforma,Oaxaca,San Juan Bautista Tuxtepec,SERVICIO MANACAR S.A. DE C.V.,8154
27550,PL/8155/EXP/ES/2015,Km 266.6 Carretera México-Tuxpan,Puebla,Venustiano Carranza,gasolinera la puerta sa de cv,8155
27553,PL/8156/EXP/ES/2015,Prolongación Francisco I. Madero Oriente No. 619,Coahuila de Zaragoza,San Buenaventura,SUPER SERVICIO SAN BUENA S.A. DE C.V.,8156
27555,PL/8157/EXP/ES/2015,Boulevard Juan José Torres Landa No. 1502,Guanajuato,León,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8157
27558,PL/8158/EXP/ES/2015,Boulevard Delta No. 202,Guanajuato,León,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8158
27560,PL/8159/EXP/ES/2015,Carretera Nal Venustiano Carr-La Barca Km 1.3 No. 1000,Michoacán de Ocampo,Venustiano Carranza,GRUPO GASOLINERO AZTECA SA DE CV ,8159
27563,PL/816/EXP/ES/2015,Avenida Heroico Colegio Militar No. 854,Coahuila de Zaragoza,Piedras Negras,"SERVICIO FRONTERIZO, SA DE CV",816
27565,PL/8160/EXP/ES/2015,Calle El Carey No. 415,Chihuahua,Chínipas,VICTOR MANUEL SCHULTZ SOLIS,8160
27568,PL/8161/EXP/ES/2015,Km 85.573 Carretera Federal Toluca-Cd. Altamirano S/N,México,Tejupilco,IGNACIO JAIMES JAIMES,8161
27571,PL/8162/EXP/ES/2015,Km 5 Carretera Via Corta S/N.,Durango,Cuencamé,Gasolinera Faza SA de CV,8162
27574,PL/8163/EXP/ES/2015,Carretera Torreón - Mieleras No. 9020,Coahuila de Zaragoza,Torreón,Gasolinera Faza SA de CV,8163
27577,PL/8164/EXP/ES/2015,Km 11.56 Carretera Interoceanica,Durango,Lerdo,Gasolinera Faza SA de CV,8164
27580,PL/8165/EXP/ES/2015,Carretera Torreón - San Pedro Km 9.5,Coahuila de Zaragoza,Torreón,Gasolinera Faza SA de CV,8165
27582,PL/8166/EXP/ES/2015,Avenida Nicolas Bravo No. 2800 Oriente,Coahuila de Zaragoza,Torreón,Gasolinera Faza SA de CV,8166
27585,PL/8167/EXP/ES/2015,5 de Mayo 1995 Esquina Hermenegildo Galeana,Baja California Sur,La Paz,ESTACION DE SERVICIOS GALEANA SA DE CV,8167
27588,PL/8168/EXP/ES/2015,Avenida Eloy Cavazos No. 7840-1,Nuevo León,Guadalupe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8168
27590,PL/8169/EXP/ES/2015,Calle General Anaya No. 500,Sonora,Santa Ana,LUIS ARTURO FELIX TERAN,8169
27593,PL/817/EXP/ES/2015,Carretera 57 No. 2502,Coahuila de Zaragoza,Castaños,PARADERO STA MARIA  S.A. DE C.V.,817
27596,PL/8170/EXP/ES/2015,Boulevard Venustiano Carranza No. 7625,Coahuila de Zaragoza,Saltillo,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8170
27598,PL/8171/EXP/ES/2015,Avenida Emiliano Zapata Poniente Y Manuel J. Clouthier No. 2151,Sinaloa,Culiacán,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8171
27600,PL/8172/EXP/ES/2015,Carretera Libramiento Noreste 3700,Nuevo León,General Escobedo,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8172
27603,PL/8173/EXP/ES/2015,Urano 2620,Nuevo León,Santa Catarina,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8173
27605,PL/8174/EXP/ES/2015,Carretera a Reynosa No. 101,Nuevo León,Guadalupe,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8174
27607,PL/8175/EXP/ES/2015,Km 125 Carretera Federal México-Puebla,Puebla,San Pedro Cholula,SERVICIO MANANTIALES SA DE CV,8175
27610,PL/8176/EXP/ES/2015,Boulevard Los Fundadores Km 9.1,Coahuila de Zaragoza,Arteaga,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8176
27613,PL/8177/EXP/ES/2015,Boulevard Heroes de 5 de Mayo No. 1101,Puebla,Puebla,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8177
27615,PL/8178/EXP/ES/2015,Km 1.740 Carretera Zumpango-Apaxco Zumpango,México,Zumpango,"Estación de Servicio Alhambra, S.A. de C.V.",8178
27618,PL/8179/EXP/ES/2015,Magnolias No. 100,Durango,Durango,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8179
27620,PL/818/EXP/ES/2015,Avenida Domingo Diez No. 1207,Morelos,Cuernavaca,"Servicio 727, S.A. de C.V.",818
27622,PL/8180/EXP/ES/2015,Juárez Y 2 de Abril,San Luis Potosí,Cárdenas,"GRUPO LITROMEX, S.A. DE C.V.",8180
27624,PL/8181/EXP/ES/2015,Avenida Las Palmas No. 101 Norte,Veracruz de Ignacio de la Llave,Coatzacoalcos,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8181
27626,PL/8182/EXP/ES/2015,Boulevard Revolución No. 39,Tlaxcala,Tlaxcala,SERVICIO CUARTO SEÑORIO SA DE CV,8182
27629,PL/8183/EXP/ES/2015,Carlos Pellicer No. 205,Tabasco,Centro,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8183
27631,PL/8184/EXP/ES/2015,Periférico Luis Echeverria No. 999,Coahuila de Zaragoza,Saltillo,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8184
27633,PL/8185/EXP/ES/2015,Calzada de Tlalpan No. 2279,Ciudad de México,Coyoacán,"Servicios Ciudad Jardin, S.A. de C.V.",8185
27636,PL/8186/EXP/ES/2015,Carretera Toluca-Villa Cuauhtemoc S/N,México,Toluca,INMOBILIARIA MONROY RUIZ S.A. DE C.V.,8186
27639,PL/8187/EXP/ES/2015,Carretera Libramientohuamantla Km 0+650 Al 0770,Tlaxcala,Huamantla,SERVICIO LIBRAMIENTO BAPJE SA DE CV,8187
27642,PL/8188/EXP/ES/2015,Boulevard Ponciano Vega No. 1434,Guanajuato,Moroleón,GASOLINERA LA PROVEEDORA S.A. DE C.V.,8188
27645,PL/8189/EXP/ES/2015,Carretera Federal México-Cuautla S/N,México,Ixtapaluca,Ixtapalgas S.A. DE C.V.,8189
27648,PL/819/EXP/ES/2015,Carretera México - Tepexpan S/N,México,Ecatepec de Morelos,"Estación de Servicio Venta de Carpio, S.A. de C.V.",819
27651,PL/8190/EXP/ES/2015,Carretera Las Varas-Zacualpan Km 2.00,Nayarit,Compostela,GRUPO IMERS S DE RL DE CV,8190
27654,PL/8191/EXP/ES/2015,Avenida del Penon Mz. 1 Lt. 2,México,Chimalhuacán,"SERVICIO ECOLOGICO DE MEXICO, S.A. DE C.V. ",8191
27656,PL/8192/EXP/ES/2015,Calle La Mesilla No. 4,Puebla,Teziutlán,"Gasolinera La Mesilla, S.A. de C.V.",8192
27658,PL/8193/EXP/ES/2015,Periférico Sur 6810,Jalisco,San Pedro Tlaquepaque,SERVICIOS SAN SEBASTIANITO SA DE CV,8193
27661,PL/8194/EXP/ES/2015,Boulevard Santa Ana-Tlaxcala No. 164,Tlaxcala,Chiautempan,SERVICIO BICENTENARIO BAPJE SA DE CV,8194
27663,PL/8195/EXP/ES/2015,Avenida Reforma No. 800 Poniente,Nuevo León,Apodaca,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8195
27665,PL/8196/EXP/ES/2015,Prolongación Otilio Gonzalez No. 2939,Coahuila de Zaragoza,Saltillo,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8196
27667,PL/8197/EXP/ES/2015,Carretera Monterrey - Laredo No. 1701,Nuevo León,General Escobedo,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8197
27670,PL/8198/EXP/ES/2015,Avenida Luis Donaldo Colosio 311,Nuevo León,Monterrey,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8198
27672,PL/8199/EXP/ES/2015,Avenida Maestro Israel Cavazos Garza 335,Nuevo León,Guadalupe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8199
27674,PL/820/EXP/ES/2015,Avenida Recursos Hidráulicos No. 240,México,Tultitlán,"Inmobiliaria Corredor Tultitlán, S.A. de C.V. ",820
27677,PL/8200/EXP/ES/2015,Avenida Paseo de Los Leones No. 1239,Nuevo León,Monterrey,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8200
27679,PL/8201/EXP/ES/2015,Calle 31 Poniente 301,Puebla,Puebla,SERVICIO PUEBLA BAPJE SA DE CV,8201
27682,PL/8202/EXP/ES/2015,Carretera Tapachula-Talisman Km 298 S/N,Chiapas,Tuxtla Chico,INMOBILIARIA EL MANGUITO S.A. DE C.V.,8202
27685,PL/8203/EXP/ES/2015,Carretera Saltillo - Monterrey Tramo Libramiento Km 28+700,Nuevo León,General Escobedo,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8203
27688,PL/8204/EXP/ES/2015,Avenida Felix U. Gomez No. 2820,Nuevo León,Monterrey,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8204
27690,PL/8205/EXP/ES/2015,Carretera Teoloyucan-Huehuetoca Mz.310 S/N,México,Teoloyucan,INMOBILIARIA TERRODEM S.A DE C.V.,8205
27693,PL/8206/EXP/ES/2015,Carretera Santa Rosa-Apodaca No. 200,Nuevo León,Apodaca,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8206
27695,PL/8207/EXP/ES/2015,Avenida Acueducto No. 300,Nuevo León,Guadalupe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8207
27697,PL/8208/EXP/ES/2015,Avenida Ing. Luis G. Alcerrega No. 2701,Baja California,Mexicali,AUTOSERVICIOS ALFA S.A. DE C.V.,8208
27699,PL/8209/EXP/ES/2015,Avenida José Vasconcelos No. 667,Nuevo León,San Pedro Garza García,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8209
27702,PL/821/EXP/ES/2015,Avenida Hidalgo No. 83,Ciudad de México,Tlalpan,"Gasolinería México - Ajusco 1, S.A. de C.V.",821
27705,PL/8210/EXP/ES/2015,Avenida Miguel Aleman S/N,Nuevo León,Santa Catarina,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8210
27707,PL/8211/EXP/ES/2015,Periférico Ecologico No. 3503,Puebla,San Andrés Cholula,SINERGIA DE ENERGETICOS S.A. DE C.V. ,8211
27710,PL/8212/EXP/ES/2015,Carretera a Chapalilla Km 3,Nayarit,Compostela,JUAN JOSE DE JESUS FLORES ORTIZ,8212
27713,PL/8213/EXP/ES/2015,Periférico Ecologico No. 3302,Puebla,San Andrés Cholula,SINERGIA DE ENERGETICOS S.A. DE C.V. ,8213
27716,PL/8214/EXP/ES/2015,Monterrrey No. 902,Querétaro,Querétaro,JOSE VALENTIN FERNANDEZ ZARZA,8214
27719,PL/8215/EXP/ES/2015,16 de Septiembre 1200,Tlaxcala,Apizaco,SERVICIO LA VIA BAPJE SA DE CV,8215
27722,PL/8216/EXP/ES/2015,Avenida 25 Poniente No. 3321,Puebla,Puebla,SINERGIA DE ENERGETICOS S.A. DE C.V. ,8216
27724,PL/8217/EXP/ES/2015,Carretera Toluca Naucalpan Kilometro 45,México,Xonacatlán,ARTURO JOAQUIN RUIZ GUTIERREZ,8217
27727,PL/8219/EXP/ES/2015,Carretera Libre Federal Ixtlahuaca - San Felipe del Progreso Km 1.70,México,Ixtlahuaca,EDZON RUIZ ESQUIVEL,8219
27730,PL/822/EXP/ES/2015,Avenida Par Vía Jiutepec No. 44,Morelos,Jiutepec,"Estación de Servicio Cantabria, S.A. de C.V.",822
27733,PL/8220/EXP/ES/2015,Bartolome Delgado de Leon 512 Sur,Sonora,Cajeme,JUAN ANTONIO ALBERTO HERNANDEZ GONZALEZ,8220
27736,PL/8221/EXP/ES/2015,Calle Rio Tamazuchale No. 301,Nuevo León,San Pedro Garza García,VICTOR MANUEL DE ANDA URIBE,8221
27738,PL/8222/EXP/ES/2015,Calle Pedro Ampudia No. 514,Coahuila de Zaragoza,Saltillo,"SERVICIOS ESTATUA, S.A. DE C.V.",8222
27740,PL/8223/EXP/ES/2015,11 Norte No. 2002,Puebla,Puebla,NACOZARI GASOLINERIA S.A. DE C.V.,8223
27743,PL/8224/EXP/ES/2015,Carretera México-Texcoco Km 15+680,México,Texcoco,INMOBILIARIA DMG S.A. DE C.V.,8224
27745,PL/8225/EXP/ES/2015,Calle B No. 491,Baja California,Mexicali,JESUS GARIBAY ESPINOZA,8225
27746,PL/8226/EXP/ES/2015,Prolongación Aldama No. 715,Guanajuato,Apaseo el Grande,RR&V ASOCIADOS SA DE CV,8226
27749,PL/8227/EXP/ES/2015,Coatzacoalcos a Congregación Banderillas M-60,Veracruz de Ignacio de la Llave,Coatzacoalcos,NUESTRA SEÑORA DEL TEPEYAC S.A. DE C.V.,8227
27751,PL/8228/EXP/ES/2015,Avenida Xonacatepec No. 1865,Puebla,Puebla,GASOLINERAS XONACATEPEC S.A. DE C.V.,8228
27754,PL/8229/EXP/ES/2015,Km 3 Carretera a San Felipe S/N,Baja California,Mexicali,RAMONA SALAS,8229
27757,PL/823/EXP/ES/2015,Carretera Villa del Carbón No. 332,México,Nicolás Romero,"Gasolinería Cid, S.A. de C.V.",823
27760,PL/8230/EXP/ES/2015,20 de Noviembre 327 Sur,Nayarit,Bahía de Banderas,NEREO FIERROS GONZALEZ,8230
27763,PL/8231/EXP/ES/2015,Calle Francisco I. Madero No. 26,Sonora,Alamos,JESUS SALIDO BALDERRAMA,8231
27765,PL/8232/EXP/ES/2015,Carretera Ixtlahuaca San Felipe del Progreso Km 4.100,México,Ixtlahuaca,GRUPO GASOLINERO IXTLAHUAQUENSE S.A. DE C.V.,8232
27768,PL/8233/EXP/ES/2015,Avenida Ignacio Allende Y Art. 21 S/N,Baja California,Mexicali,RAMONA SALAS,8233
27771,PL/8234/EXP/ES/2015,Carretera Alamos-Navojoa Y Calle A.Rivero No. 142,Sonora,Alamos,JESUS SALIDO BALDERRAMA,8234
27774,PL/8235/EXP/ES/2015,Calzada Presidente Venustiano Carranza No. 500,Baja California,Mexicali,EL CHINTOLO SA DE CV,8235
27777,PL/8236/EXP/ES/2015,Avenida José María Luis Mora No. 148,México,Toluca,GASOLINERIA PERMO S.A. DE C.V.,8236
27779,PL/8237/EXP/ES/2015,Calzada General Lázaro Cárdenas No. 3486,Baja California,Mexicali,AUTO SERVICIO EL TOLO SA DE CV,8237
27781,PL/8238/EXP/ES/2015,Trebol No. 2,Tlaxcala,Totolac,LUZ HAYDEE RODRIGUEZ MENA,8238
27784,PL/8239/EXP/ES/2015,Boulevard Juan Alonso de Torres No. 3702,Guanajuato,León,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8239
27786,PL/824/EXP/ES/2015,Avenida Centenario S/N,Morelos,Jiutepec,"Inmobiliaria Parque Civac, S.A. de C.V.",824
27789,PL/8240/EXP/ES/2015,Carretera Toluca-Zitacuaro Km 46.5,México,Villa Victoria,GASOLINERIA LOS PINOS S.A. DE C.V.,8240
27792,PL/8241/EXP/ES/2015,Avenida Ruiz Cortines No. 620,Nuevo León,Guadalupe,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8241
27795,PL/8242/EXP/ES/2015,Avenida Periférico Carlos Pellicer Y Avenida Reforma S/N,Tabasco,Centro,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8242
27797,PL/8243/EXP/ES/2015,Avenida Ruiz Cortines No. 720-A Ote,Nuevo León,Monterrey,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",8243
27800,PL/8244/EXP/ES/2015,Carretera Guadalajara - El Salto No. 93,Jalisco,El Salto,GASOLINERA EL CERRO CHATO SA DE CV,8244
27803,PL/8245/EXP/ES/2015,Boulevard Benjamin Hill Sur No. 5720,Sinaloa,Culiacán,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8245
27805,PL/8246/EXP/ES/2015,Avenida José María Morelos Y Pavon No. 530,Baja California,Mexicali,RIGOBERTO MAGAÑA MAGAÑA,8246
27806,PL/8247/EXP/ES/2015,Avenida 7 Poniente S/N,Puebla,Tetela de Ocampo,ARNULFO BARRIOS ACO,8247
27808,PL/8248/EXP/ES/2015,Boulevard Torreon Matamoros No. 5000,Coahuila de Zaragoza,Torreón,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8248
27810,PL/8249/EXP/ES/2015,Carretera Toluca-Atlacomulco Km 18.5 S/N,México,Almoloya de Juárez,SERVICIO COPROPEM S.A. DE C.V.,8249
27813,PL/825/EXP/ES/2015,Ricardo Flores Magón No. 950,Jalisco,Guadalajara,"COMBU-EXPRESS, S.A. DE C.V.",825
27816,PL/8250/EXP/ES/2015,Avenida Heroico Colegio Militar No. 109,Durango,Durango,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8250
27818,PL/8251/EXP/ES/2015,Boulevard Siglo Xxi No. 301,Aguascalientes,Aguascalientes,"SUPERSERVICIO TERECAR, S.A. DE C.V.",8251
27821,PL/8252/EXP/ES/2015,Avenida 12 de Octubre No. 200,Guanajuato,Celaya,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8252
27823,PL/8253/EXP/ES/2015,Avenida Obregón Sur Cruz C/Domingo Lizarde No. 704,Guanajuato,Salamanca,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8253
27825,PL/8254/EXP/ES/2015,Boulevard Tula-Iturbe No. 118 - B,Hidalgo,Tula de Allende,"HIDROSINA PLUS, S.A.P.I. DE C.V.",8254
27827,PL/8255/EXP/ES/2015,Carretera Durango - Torreón Km 55,Durango,Pánuco de Coronado,ESTACION DE GAS SANTA MONICA S.A. DE C.V.,8255
27830,PL/8256/EXP/ES/2015,Adolfo Ruiz Cortinez No. 901,Aguascalientes,Aguascalientes,"SUPERSERVICIO TERECAR, S.A. DE C.V.",8256
27833,PL/8257/EXP/ES/2015,Carretera Palos Altos a Contepec Km 7.5,Michoacán de Ocampo,Epitacio Huerta,ESTACION DE SERVICIOS EL MIRADOR S.A. DE C.V,8257
27835,PL/8258/EXP/ES/2015,Carretera Federal La Tinaja a Ciudad Aleman Km 53.150 Margen Derecho,Veracruz de Ignacio de la Llave,Tierra Blanca,COMBUSTIBLES DE LA CUENCA DEL PAPALOAPAN SA DE CV,8258
27838,PL/8259/EXP/ES/2015,Boulevard Revolución,Coahuila de Zaragoza,Torreón,"ENERGIA Y SERVICIOS COORDINADOS, S.A. DE C.V.",8259
27841,PL/826/EXP/ES/2015,Carretera Lechería Texcoco S/N,México,Tecámac,"Estación de Servicio Sauvage, S.A. de C.V.",826
27844,PL/8260/EXP/ES/2015,Carretera México-Progreso Km 12 No. 2,México,Nicolás Romero,Servicio La Colmena SA de CV,8260
27847,PL/8261/EXP/ES/2015,Higuera No. 114,Jalisco,Tlajomulco de Zúñiga,TLAJOGAS SA DE CV,8261
27850,PL/8262/EXP/ES/2015,Carretera Fed. Puebla-Atlixco No. 8505,Puebla,San Andrés Cholula,"AUTOSERVICIO GUADALUPANO, S.A. DE C.V.",8262
27853,PL/8263/EXP/ES/2015,Carrt Perez Gasga Km 147+400,Oaxaca,Putla Villa de Guerrero,SERVICIO FERNANDEZ HNOS SA DE CV,8263
27856,PL/8264/EXP/ES/2015,Avenida 2 Poniente No. 1902,Puebla,Puebla,"GASOLINERA LA POBLANITA, S.A . DE C.V.",8264
27858,PL/8265/EXP/ES/2015,Extramuros No. 201,Jalisco,Etzatlán,SÚPER SERVICIO 5 MINAS S.A. DE C.V.,8265
27861,PL/8266/EXP/ES/2015,Avenida Francisco I. Madero No. 1123,Tamaulipas,Río Bravo,LAURA DEL CARMEN SALINAS GARZA,8266
27864,PL/8267/EXP/ES/2015,Avenida Periférico Ecologico 2222 Esquina Priv. 22 D Sur,Puebla,Puebla,"GASOLINERA LA POBLANITA, S.A . DE C.V.",8267
